customer_id,order_id,total_price,time_placed
WUHBA,100BY,6.69,2020-05-29 08:27:25
SDLE9,38MS5,7.36,2020-05-29 08:57:29
YN3B7,NN039,5.40,2020-05-29 08:58:42
V57YX,J04J5,34.35,2020-05-29 09:42:48
J9A97,RKX20,49.80,2020-05-29 10:07:28
T39YV,5T5PZ,15.60,2020-05-29 10:16:02
PSNKL,F2YYV,77.83,2020-05-29 10:43:08
VAVGS,OHCQ4,3.96,2020-05-29 11:00:59
KH3JQ,05ZDO,79.18,2020-05-29 11:49:56
GRJJ9,5UZ3K,17.97,2020-05-29 12:19:21
PM7HN,VFSR6,12.50,2020-05-29 13:30:59
9VTTU,8RUPI,18.06,2020-05-29 13:49:55
0EF7R,6CUO5,10.14,2020-05-29 14:13:04
7B3TW,XD690,78.99,2020-05-29 14:21:13
HJCEP,YS9GR,45.12,2020-05-29 15:02:38
3B9HN,E9UJ6,164.24,2020-05-29 15:11:28
DBU59,T0CYQ,267.12,2020-05-29 15:19:18
J9A97,MPY92,15.21,2020-05-29 15:21:44
78GPF,5R0TK,42.96,2020-05-29 15:43:26
GTMVH,WJOG8,88.20,2020-05-29 15:43:41
93V03,T4OIK,50.50,2020-05-29 16:22:51
OYA6C,H20QJ,53.58,2020-05-29 16:43:30
GNACF,R7JX3,101.44,2020-05-29 16:46:30
7PB94,63Q73,18.06,2020-05-29 16:46:36
1MRW2,H0MG8,94.06,2020-05-29 16:56:53
XFWY2,4R4HV,4.60,2020-05-29 17:05:19
F5NR8,PZAUG,182.99,2020-05-29 17:25:06
6Z3UM,G8N6O,144.38,2020-05-29 17:49:27
9MFPK,7NQD9,162.24,2020-05-29 18:06:28
P4GUX,PURU1,336.43,2020-05-29 18:41:11
GAKAL,CKWM9,94.96,2020-05-29 19:24:17
H6LH6,49786,28.81,2020-05-29 19:36:18
ZAQ88,YOV4H,125.54,2020-05-29 20:31:09
S6IZN,7D3YB,44.74,2020-05-29 20:34:20
8EYYL,G445M,45.68,2020-05-29 21:22:38
0W3L0,MBANA,59.40,2020-05-29 21:49:33
AWKZ1,SU5CS,6.87,2020-05-29 22:38:20
W35U4,AHA8E,55.99,2020-05-29 22:54:40
AIS2H,LCJ1V,38.97,2020-05-29 23:36:56
2KYNQ,39TMY,2.54,2020-05-29 23:38:21
90Q8X,WUK0F,18.05,2020-05-30 00:30:58
G8P5M,HOZW1,52.44,2020-05-30 01:24:01
KCYIY,3VEA5,37.18,2020-05-30 01:28:15
U9VZJ,ROENW,1.98,2020-05-30 01:35:36
FUFJN,9HQXZ,19.04,2020-05-30 02:27:53
C4FE1,OCUYS,39.38,2020-05-30 02:38:24
SZ4HO,3O5SO,105.93,2020-05-30 03:07:04
XMZS8,MKKXJ,81.90,2020-05-30 03:33:02
PJB2G,2H28N,72.26,2020-05-30 04:09:03
RF0D5,HX7D3,3.18,2020-05-30 04:12:46
9ASA8,2GKK2,43.89,2020-05-30 04:27:21
9YD22,8APP0,46.88,2020-05-30 04:41:25
FY34F,HM4ZE,8.26,2020-05-30 04:45:39
LDCXZ,82VW5,285.72,2020-05-30 04:52:44
RFLYC,1PZDV,7.00,2020-05-30 05:40:25
ZUVG4,6COK3,37.02,2020-05-30 05:48:59
DB14H,RTWJE,10.76,2020-05-30 06:15:07
Q7AAU,CFP5K,17.82,2020-05-30 06:53:04
MYZDJ,U359W,10.84,2020-05-30 06:59:34
C3OKM,F68GC,71.08,2020-05-30 07:13:50
UJC2T,YCNIZ,63.88,2020-05-30 08:21:39
YGXF1,0N05J,15.84,2020-05-30 08:25:10
XUCY4,TUM9H,23.04,2020-05-30 08:26:47
D7FOO,7GR4R,14.58,2020-05-30 08:50:57
B41K6,1HRA3,117.27,2020-05-30 09:05:11
56318,DKIRL,9.63,2020-05-30 09:06:40
U3L5F,Z8W43,6.93,2020-05-30 09:39:49
YSKJW,84ABC,8.34,2020-05-30 10:57:35
6NIA4,A0NCM,5.22,2020-05-30 10:58:24
FUFJN,Q80WF,24.08,2020-05-30 11:33:57
Y7HFY,R8USS,62.70,2020-05-30 11:55:17
FU3OG,W36VI,16.55,2020-05-30 12:24:10
S6RH1,43YFD,2.43,2020-05-30 12:28:41
VEZY7,PQWBU,103.68,2020-05-30 12:40:27
7GXI9,9JH3M,7.19,2020-05-30 12:58:00
0ETHD,7K17N,51.45,2020-05-30 13:05:22
NF64B,RM0YS,56.79,2020-05-30 14:01:16
KB3CZ,L27SL,60.12,2020-05-30 14:10:34
Q3CNR,4NKF9,323.34,2020-05-30 14:32:19
ZBJS7,FG8WC,6.55,2020-05-30 14:40:17
0YGUD,3QCKJ,314.10,2020-05-30 14:58:05
FHSIF,WBOFE,51.78,2020-05-30 15:37:55
763SO,S8G1L,47.36,2020-05-30 15:39:01
M73C3,APQK7,23.76,2020-05-30 15:39:35
DOW9Z,09CTB,16.56,2020-05-30 15:45:20
ZJ1L9,XJLFY,1.94,2020-05-30 15:52:43
G6EQ8,AYUO1,46.75,2020-05-30 16:09:11
3XQ4G,LEB8O,6.75,2020-05-30 17:10:27
Z3TDQ,65Q66,111.40,2020-05-30 17:28:15
4HBVA,ITS9M,312.00,2020-05-30 17:36:33
FYMMP,TZMIC,129.94,2020-05-30 18:06:45
ZB9H8,XEVTW,3.96,2020-05-30 18:19:43
R5Z9M,77Y2D,5.34,2020-05-30 18:22:18
MDFYF,2YO4V,107.09,2020-05-30 19:39:41
3SDRH,LPGIY,8.82,2020-05-30 19:52:19
A1O75,X3IHY,25.05,2020-05-30 20:09:55
Q6YEU,KCEP2,15.88,2020-05-30 20:51:22
4YWJT,AUY95,10.69,2020-05-30 21:12:15
OSL85,D1G4F,6.21,2020-05-30 21:13:18
7ZE3A,TKMAZ,74.63,2020-05-30 21:56:20
CF0AQ,XN1XG,31.59,2020-05-30 22:01:21
S6BB1,DFM05,14.28,2020-05-30 23:40:16
92GJB,K2L94,11.51,2020-05-30 23:45:48
QW53C,FVQ86,5.78,2020-05-31 00:43:43
0LH8Q,5N918,31.41,2020-05-31 01:57:21
NUQKP,4EIXI,8.88,2020-05-31 02:26:28
VNJ9U,0ZU7Z,14.20,2020-05-31 03:36:32
87DJH,L2TZ9,71.58,2020-05-31 04:25:21
4EN4C,PEEZU,5.12,2020-05-31 04:26:22
YBZUJ,XKVTQ,4.95,2020-05-31 04:29:58
WMHJU,0EDP0,151.43,2020-05-31 04:39:22
C91KX,GRG8U,241.30,2020-05-31 05:33:55
9YCKV,HW725,12.60,2020-05-31 05:39:23
25O2S,CEV63,34.92,2020-05-31 05:51:16
3JYV6,N366K,37.76,2020-05-31 06:53:05
3GWDD,PF16X,26.00,2020-05-31 07:07:22
WZAXE,ZXTQS,120.51,2020-05-31 07:38:47
0Z8N4,3I51G,78.01,2020-05-31 08:28:54
H3YG9,7WHXN,18.30,2020-05-31 08:46:56
0BKHG,SL0JG,61.36,2020-05-31 09:13:48
7KGB4,MPNF5,43.20,2020-05-31 10:29:54
E9T78,6R46S,193.43,2020-05-31 10:53:50
6QHZ5,SVVM3,12.06,2020-05-31 11:08:38
IXEQQ,K2DOT,9.27,2020-05-31 11:23:58
S12XI,SI3IW,2.46,2020-05-31 11:59:19
JUMN1,95FR4,13.33,2020-05-31 12:01:31
Z1TRU,FNCBD,11.25,2020-05-31 12:09:32
RH155,0Y5Q3,12.90,2020-05-31 12:36:11
JABRR,X4DME,52.29,2020-05-31 12:55:59
CRFG5,LPJBC,20.65,2020-05-31 13:06:18
4XIEP,BDJ3A,7.81,2020-05-31 13:36:11
MHXU7,FIDNL,34.90,2020-05-31 15:34:54
FSSXT,DFSWF,9.02,2020-05-31 16:22:17
ZUB3A,YTC9N,10.02,2020-05-31 16:50:19
4C4VM,QKP2A,4.46,2020-05-31 16:51:53
YTS8S,3E3SL,9.32,2020-05-31 17:32:56
SO63F,6O41I,54.88,2020-05-31 17:35:15
SZYR5,FYFAE,42.52,2020-05-31 17:41:43
4NBXO,ZXV9P,36.60,2020-05-31 18:08:26
6E25L,YYRFU,9.21,2020-05-31 18:11:25
8W0B5,KME0Z,53.78,2020-05-31 19:06:23
92XBK,CT4JY,4.74,2020-05-31 19:10:49
PF3AL,CZFEP,207.90,2020-05-31 19:47:31
6GC3S,B6961,140.37,2020-05-31 19:50:54
TA0L0,TRLUG,120.40,2020-05-31 19:59:45
20XA0,U82Z0,21.33,2020-05-31 20:14:57
HZR0T,5F6D7,184.05,2020-05-31 20:29:44
4PEFS,612OK,5.61,2020-05-31 20:46:51
713MI,QBN5Z,14.32,2020-05-31 21:04:01
HHODM,3LSPL,32.40,2020-05-31 21:04:59
LTQL5,UL9H6,97.04,2020-05-31 21:17:07
LDGAV,X0WXY,78.10,2020-05-31 21:21:04
502RA,74582,4.39,2020-05-31 21:23:11
QQQBA,9RIO8,51.34,2020-05-31 21:30:12
UAX00,ODV35,220.08,2020-05-31 22:39:21
0Z8N4,37WUJ,26.73,2020-05-31 22:43:24
YMR2T,0CO6J,80.10,2020-05-31 22:51:07
XJJP6,G26WF,11.28,2020-05-31 23:12:47
J6ZB6,UWOEX,64.26,2020-05-31 23:34:04
KK689,4OOD0,35.84,2020-05-31 23:41:47
BVRP7,TT5BO,331.46,2020-06-01 00:03:07
LI1MW,83B8L,9.92,2020-06-01 00:43:56
YSQEO,WWX8I,12.00,2020-06-01 01:07:12
FABMI,7JOIB,73.91,2020-06-01 01:09:46
L11T4,QQ68F,8.96,2020-06-01 01:40:09
4FBI6,GA9HM,88.00,2020-06-01 01:41:15
BNJ00,AVBOH,91.07,2020-06-01 01:56:17
NVXQR,420RM,115.50,2020-06-01 02:13:22
6FU83,XN4LD,25.84,2020-06-01 02:18:11
NYILX,E2FLZ,42.91,2020-06-01 03:27:02
7NH4D,GWDNE,137.75,2020-06-01 03:45:54
CFULD,0WCL6,42.05,2020-06-01 04:05:30
QAMES,REQ0D,63.45,2020-06-01 04:22:24
M4W3N,JWR9M,27.36,2020-06-01 04:52:29
XZWSR,5CEZF,8.91,2020-06-01 05:09:17
M3VAU,DFJM0,15.03,2020-06-01 05:16:52
8AVDV,S54X2,66.92,2020-06-01 06:10:31
LTQL5,F3E5U,120.16,2020-06-01 06:55:35
KZ14W,LUYBJ,26.81,2020-06-01 07:01:52
2C3OT,82E1C,16.58,2020-06-01 07:36:29
ZB9H8,GCW5O,4.49,2020-06-01 08:48:14
NL2AE,AD7U6,39.68,2020-06-01 08:57:52
ZSSAW,C61GG,28.50,2020-06-01 09:19:01
10J4L,N9KX2,8.92,2020-06-01 09:37:24
CP4JE,0S8W2,9.62,2020-06-01 10:00:55
7D1M1,VZ6XV,2.27,2020-06-01 10:35:01
22OUO,HFBMH,47.88,2020-06-01 10:55:58
0N7B6,243VQ,11.04,2020-06-01 11:06:01
QEFS8,TUGAE,64.11,2020-06-01 11:06:52
SMBB0,EUO1Q,33.05,2020-06-01 11:09:03
91H9E,MEDIQ,25.41,2020-06-01 11:10:45
GPIMB,XT5ST,33.40,2020-06-01 11:53:23
SZ01Y,FWFXK,13.65,2020-06-01 12:30:15
1HV2J,TPIFE,73.90,2020-06-01 12:43:55
SZ4HO,RW18X,34.14,2020-06-01 13:17:22
NR7C6,T58FG,39.72,2020-06-01 13:27:21
6C3RA,41EGA,20.82,2020-06-01 13:30:31
B3U9P,COVGW,12.72,2020-06-01 13:32:34
3PNJ8,G28EW,16.20,2020-06-01 13:48:22
W0D0W,NV9N5,14.70,2020-06-01 13:49:07
EUC5W,VTLK8,64.92,2020-06-01 15:02:59
J65PF,1SSMX,84.90,2020-06-01 15:13:41
4L1F3,MR14E,37.98,2020-06-01 15:38:13
ZTY8Y,71MH1,3.96,2020-06-01 16:03:21
JAM2X,6AP9D,11.60,2020-06-01 16:12:10
4H3OB,350UE,74.76,2020-06-01 16:29:35
PVILZ,QEKFU,34.70,2020-06-01 16:30:20
JULS6,PE3D5,5.22,2020-06-01 17:04:07
RQSBZ,ZQZIY,16.50,2020-06-01 18:31:50
PM7HN,1FEFH,99.88,2020-06-01 19:08:45
O4WTK,P0GR2,10.35,2020-06-01 20:16:59
VVB87,Y9A6F,45.90,2020-06-01 20:54:03
Q9JF4,WVRJW,15.12,2020-06-01 20:54:33
81SL1,RG82S,15.04,2020-06-01 20:55:41
5Y8UH,CFJZO,0.99,2020-06-01 21:51:59
FRDEW,B4TPS,60.96,2020-06-01 23:01:37
FY8SE,C4S21,48.10,2020-06-01 23:24:40
P2KAO,U8NIW,43.62,2020-06-01 23:26:55
FB7NN,5GX9Z,48.95,2020-06-01 23:29:58
MFFDI,T1J09,86.80,2020-06-01 23:43:21
LCHGN,CXLJZ,101.97,2020-06-02 00:06:35
CIOTE,T9X17,110.34,2020-06-02 00:19:57
UOLM7,BCV0I,95.70,2020-06-02 01:08:33
0V3IU,LW371,17.20,2020-06-02 02:33:16
WRBQX,PGJOP,6.55,2020-06-02 02:40:51
9NSVA,C8MS5,160.14,2020-06-02 02:52:43
CIOTE,ZXWP3,2.78,2020-06-02 03:25:54
KXAUG,09K1M,250.76,2020-06-02 03:37:34
EVXYT,B7CFC,23.60,2020-06-02 04:01:11
4C4VM,PJMHK,74.70,2020-06-02 04:40:57
BVAQO,TJ8YX,7.92,2020-06-02 04:45:46
BQV8F,8FIAX,6.53,2020-06-02 04:47:25
ZSSAW,JPJUG,12.04,2020-06-02 04:52:54
UI4D6,4VTPW,165.92,2020-06-02 05:38:36
DOW9Z,1TYNX,78.96,2020-06-02 05:59:31
QD7DC,8V9UD,49.68,2020-06-02 06:56:34
61X5H,61HQT,38.12,2020-06-02 07:46:31
6S1KJ,V3BQI,71.44,2020-06-02 08:30:50
0ZML0,2FO5D,8.61,2020-06-02 09:01:38
AKO5N,QDCTY,30.02,2020-06-02 09:17:08
KJCO8,XPF0I,46.62,2020-06-02 09:28:58
A0FJW,H05KW,44.42,2020-06-02 09:45:07
XW6IW,Z2SPM,26.76,2020-06-02 09:50:16
4FR69,3FCCR,38.22,2020-06-02 10:18:29
SNZVZ,Q71QL,12.24,2020-06-02 10:40:23
E27EG,HJ5OC,148.68,2020-06-02 11:15:37
94WVD,V8LRA,81.60,2020-06-02 11:50:33
SRQEZ,F0HHK,4.28,2020-06-02 13:40:35
A9I6T,I5VWI,46.60,2020-06-02 13:44:40
EYN2Q,O0XRJ,17.91,2020-06-02 13:59:19
T120P,N5MS6,10.85,2020-06-02 14:51:40
EOIN9,G0CJK,7.74,2020-06-02 14:52:57
ATMRJ,ELN6N,49.01,2020-06-02 15:20:19
A01TA,SF18F,152.80,2020-06-02 15:31:11
T2GAE,KU6L8,43.20,2020-06-02 15:35:23
4PUZ7,26LWG,23.40,2020-06-02 15:47:13
RDMDW,P6WYT,54.72,2020-06-02 16:02:42
0JND3,INVLL,54.32,2020-06-02 16:15:55
RGA2G,355EQ,51.20,2020-06-02 16:16:32
EYNR6,H971T,46.48,2020-06-02 17:08:19
DIN5C,WON4A,1.97,2020-06-02 17:27:21
FYT7E,SDYHJ,23.95,2020-06-02 17:37:15
VB48A,3LFFR,195.50,2020-06-02 19:05:19
515BU,UFXIY,148.93,2020-06-02 19:38:40
H3I7V,KUFR5,8.40,2020-06-02 19:42:37
WCD6L,UGHTB,7.92,2020-06-02 20:26:44
KQRLG,EDZH9,31.80,2020-06-02 20:38:41
N8L9L,OH2YR,17.82,2020-06-02 20:43:44
J0WKK,BD5ZU,26.40,2020-06-02 21:13:38
RBHAX,G2V3D,36.65,2020-06-02 21:20:42
H3O1X,Z6FNI,20.80,2020-06-02 22:35:31
G5Y7E,KHMHT,81.28,2020-06-02 22:48:40
KI1DX,ZCB95,8.00,2020-06-02 23:00:11
8T1L1,HVN18,22.86,2020-06-02 23:02:03
SZCYH,SR9TY,3.96,2020-06-02 23:20:05
L05TO,HZ2NG,84.20,2020-06-02 23:23:11
Q4HY8,B3HWD,1.98,2020-06-02 23:40:40
CCHCN,E0971,8.32,2020-06-02 23:43:59
HLOA5,BEMQM,43.40,2020-06-02 23:50:31
C465B,MVIL1,17.13,2020-06-03 00:37:52
BTXH7,J1UF5,37.20,2020-06-03 00:59:49
JUMM6,2VEAE,80.24,2020-06-03 01:05:40
Q0M0B,9MK02,19.08,2020-06-03 01:11:35
23X9U,N1I5E,29.52,2020-06-03 01:13:54
XVI5W,9XTNP,174.69,2020-06-03 02:22:58
IY9G9,THFMG,27.96,2020-06-03 02:34:36
AK72P,VUPAV,71.28,2020-06-03 04:19:07
EXFCK,CFTD5,245.00,2020-06-03 04:43:27
WW7FA,T07CB,26.56,2020-06-03 05:43:32
AOBYO,KU74R,15.92,2020-06-03 06:11:54
V0ELV,0TTJ1,132.19,2020-06-03 07:14:53
HC5BE,K912B,97.38,2020-06-03 07:19:44
L6DJQ,4H4L2,82.08,2020-06-03 07:19:59
3IAOM,44CS0,58.73,2020-06-03 07:36:49
LDP2V,4VOV7,29.90,2020-06-03 08:04:41
EU4VM,FWPO2,5.02,2020-06-03 08:25:06
23FD9,2W9PR,11.52,2020-06-03 08:44:55
DSXPW,QIX41,44.46,2020-06-03 09:08:27
ZFJ38,KV4XJ,40.59,2020-06-03 09:49:20
4E7H5,0907U,15.00,2020-06-03 09:55:55
Z6110,V4AHX,54.40,2020-06-03 10:02:58
WI3Z8,HNPAH,188.12,2020-06-03 10:04:08
WRBQX,8P7TU,27.20,2020-06-03 10:16:49
T3XB1,8H40J,53.43,2020-06-03 10:20:48
2P8UK,2OWSM,4.88,2020-06-03 10:25:28
O9W0H,ZZWGN,57.28,2020-06-03 10:26:36
EIH2J,28JNI,246.40,2020-06-03 10:39:42
XC77Q,C43NO,57.96,2020-06-03 10:41:41
A6NZW,5TQMY,5.94,2020-06-03 10:52:03
JEM31,D9V6L,172.80,2020-06-03 11:56:41
VICMO,9Y3UV,99.88,2020-06-03 12:32:35
RWGSX,9ZNJK,32.48,2020-06-03 13:40:19
RQCXT,GW1ZB,147.08,2020-06-03 14:06:48
U5WUX,XOW08,4.76,2020-06-03 14:45:10
LC5EW,U3GLL,87.44,2020-06-03 14:56:34
Y3WYU,SIUHC,23.80,2020-06-03 16:01:58
28VPJ,B5JJQ,296.63,2020-06-03 16:39:52
6FYNK,EIIBD,59.22,2020-06-03 16:59:55
H47J8,C0FEW,11.13,2020-06-03 17:41:06
FGXTB,4EJUX,3.41,2020-06-03 17:50:18
TZA1J,USLZH,201.93,2020-06-03 18:02:18
ZDHL6,LTD2N,71.68,2020-06-03 18:16:32
SD33I,SVEPE,10.14,2020-06-03 18:23:55
J388C,7RK6O,103.20,2020-06-03 18:42:59
C2DZS,0BMEL,32.92,2020-06-03 19:28:48
JBJWZ,7VMLZ,4.93,2020-06-03 19:30:47
CVTAH,INCR5,14.34,2020-06-03 20:16:45
7NU74,V09H1,33.40,2020-06-03 20:31:33
BHOCC,UBNAW,10.08,2020-06-03 21:12:30
LIIYJ,UJ1YG,54.01,2020-06-03 21:27:21
8G763,N8WWH,34.36,2020-06-03 21:28:05
60Q4H,K19I3,106.19,2020-06-03 21:33:44
A0FJW,PA90L,49.14,2020-06-03 21:35:09
FQRAJ,3AKMJ,121.10,2020-06-03 21:35:53
4PEFS,E7IY3,115.18,2020-06-03 21:39:59
VI0RI,YXJG2,32.40,2020-06-03 21:59:23
BC8IU,59CDF,2.97,2020-06-03 22:20:00
SJIR7,5OUG9,21.58,2020-06-03 22:32:31
E0FAL,AMXWZ,84.40,2020-06-03 23:09:02
J6W0N,XSE69,25.28,2020-06-03 23:21:10
2UBCO,RAQNP,103.97,2020-06-03 23:27:36
0IJE5,GQ37A,16.20,2020-06-03 23:53:29
B41K6,QK5UN,21.70,2020-06-04 00:25:27
UU86C,PJLEJ,62.63,2020-06-04 00:43:05
PH6FC,7ZT86,6.30,2020-06-04 00:44:16
KQRLG,37WW5,10.44,2020-06-04 01:10:35
KZ14W,5KKAV,7.83,2020-06-04 01:14:59
EHF9X,5NX6R,12.12,2020-06-04 01:18:07
GQV4G,0TNRT,35.94,2020-06-04 01:28:02
47VAV,BYER3,7.82,2020-06-04 01:33:36
9J1N4,OMFMK,6.10,2020-06-04 01:39:12
UAFEA,MD7UW,65.22,2020-06-04 01:45:25
4P9F1,QY28P,0.99,2020-06-04 02:22:48
ETAIG,EA3RW,55.93,2020-06-04 02:52:07
ZAQ88,E335F,52.29,2020-06-04 02:59:35
WAKHM,JZDT5,12.86,2020-06-04 03:02:33
WJAE9,LIW0K,9.54,2020-06-04 03:54:48
P92MD,Q8IF7,2.82,2020-06-04 04:03:37
WC9R5,WST0R,29.20,2020-06-04 04:20:19
FU4M0,D3SZQ,67.77,2020-06-04 04:36:45
T3JRZ,48V2A,3.96,2020-06-04 04:37:47
JWMW7,3TZ65,7.07,2020-06-04 04:51:44
KOPQQ,RINXH,228.33,2020-06-04 05:56:25
TY6OR,QXD8A,119.00,2020-06-04 06:13:50
FE0SE,BD4OT,63.14,2020-06-04 06:30:31
YHZ34,21M70,32.97,2020-06-04 06:54:31
YWY6C,VMAU4,27.04,2020-06-04 07:02:09
01D4U,8J7I9,180.50,2020-06-04 07:24:20
ZGGFC,U5OZ9,69.30,2020-06-04 07:51:07
DXVC3,7P9QS,39.27,2020-06-04 08:01:27
H7SZ7,7POLV,126.91,2020-06-04 09:04:27
KPZII,GP7CD,73.60,2020-06-04 09:49:12
KAERD,VKZPK,7.60,2020-06-04 10:26:40
JUMM6,ZZZNL,133.70,2020-06-04 10:52:54
Q5J4V,RBGIT,73.91,2020-06-04 10:55:30
ANAHM,WKNXQ,22.33,2020-06-04 11:21:25
0XATI,S0WWO,77.47,2020-06-04 11:21:33
FTSGT,CGCJD,29.93,2020-06-04 11:29:33
AY82D,3RL30,254.78,2020-06-04 11:40:28
Q4HY8,5UH23,59.84,2020-06-04 11:44:15
89VUA,WTMMQ,68.08,2020-06-04 11:47:40
HI9KX,V4A06,109.90,2020-06-04 11:56:00
44FER,T2NMH,44.73,2020-06-04 13:35:34
723LL,BLT49,7.92,2020-06-04 14:20:52
RQ6FT,15D84,4.93,2020-06-04 14:28:45
BVNDW,AGAQ9,15.12,2020-06-04 14:35:48
LW8IT,VMVEE,6.85,2020-06-04 14:44:06
O4WTK,Z9MYB,9.66,2020-06-04 14:56:35
1QIY2,DL43L,74.85,2020-06-04 15:19:56
FQRAJ,2FH3A,4.56,2020-06-04 15:26:06
6RXFG,MGNNB,169.00,2020-06-04 15:30:31
09N1C,B8ACL,10.80,2020-06-04 15:42:39
JZYF3,2HL8T,45.44,2020-06-04 15:44:23
ZV95X,2GH8T,127.20,2020-06-04 16:09:00
L6UHN,6PDHE,59.21,2020-06-04 16:28:05
EA882,SATUB,14.40,2020-06-04 16:52:10
2L965,X3TCK,12.16,2020-06-04 18:04:19
OLH8X,S408I,68.52,2020-06-04 18:07:20
0T9JV,D9AM0,67.28,2020-06-04 18:22:06
Q5IH4,PZHD4,24.44,2020-06-04 18:57:22
FJUT4,9T9UP,9.39,2020-06-04 19:10:57
PTBJI,MHS27,9.71,2020-06-04 19:53:48
M71UL,N8ZRP,9.66,2020-06-04 20:04:22
LWN92,X42U7,292.33,2020-06-04 20:20:19
0G8M4,XMOPB,39.75,2020-06-04 20:21:44
6Z53Z,DP8TJ,27.00,2020-06-04 22:46:45
0NOQ8,QDLVR,26.32,2020-06-04 22:48:52
K2TLR,W9GT6,29.79,2020-06-05 00:10:09
OGM62,R1QS0,40.90,2020-06-05 00:55:29
370YT,O5VWD,38.76,2020-06-05 01:04:57
O8WX1,9MVMF,77.48,2020-06-05 01:20:37
4IOJU,QBEE1,75.70,2020-06-05 02:06:30
DPZ1Y,SGBW2,1.65,2020-06-05 02:41:31
8JZW4,7MO40,108.93,2020-06-05 02:46:35
5RZTU,H6YU4,49.27,2020-06-05 02:49:25
QW53C,KBZM3,168.92,2020-06-05 02:50:45
NSY4O,1SI75,9.96,2020-06-05 02:52:26
QREX9,SBRI5,23.96,2020-06-05 03:40:21
PR0B4,HDT2X,154.50,2020-06-05 05:12:58
SXJ6D,DSBIX,26.25,2020-06-05 05:16:38
PVYGF,KG39R,30.40,2020-06-05 06:03:46
ADAML,O0O1C,31.94,2020-06-05 06:47:09
R9HR3,WO1K3,56.34,2020-06-05 06:57:17
4IT2L,TTYYL,105.00,2020-06-05 07:16:38
R73WT,TW0Q7,30.96,2020-06-05 07:40:40
8PIDX,TYHFC,82.41,2020-06-05 09:18:47
00TSX,3TZ0T,23.60,2020-06-05 09:25:56
BKP2E,SNBGF,112.33,2020-06-05 10:30:18
CAZPP,KJTNH,74.76,2020-06-05 11:00:30
IH68Y,CA9CQ,14.15,2020-06-05 11:03:35
9ZT0Z,VY96O,51.15,2020-06-05 11:23:10
VQLN0,VUO1Q,26.70,2020-06-05 11:24:56
YLA6J,M8IO3,18.70,2020-06-05 12:44:25
TQU0V,CSMQO,36.57,2020-06-05 12:55:57
53JXE,I6BWC,5.25,2020-06-05 13:10:50
M4G4D,XQG4O,15.20,2020-06-05 13:24:21
GSWLM,YZEZZ,14.56,2020-06-05 14:02:07
1QDY7,LNXH8,14.64,2020-06-05 14:14:58
X4ORP,HF6J0,63.80,2020-06-05 14:30:20
GXNJS,VVDJU,279.44,2020-06-05 14:43:08
HTPT6,IVJRE,29.07,2020-06-05 14:44:36
DR4QE,G2CKO,40.50,2020-06-05 14:53:21
3QAQ8,NGDMU,50.85,2020-06-05 15:04:31
EC83O,3M2P5,7.96,2020-06-05 15:38:15
KTIAE,59Z3Q,58.48,2020-06-05 16:23:59
ME575,3B9OX,231.11,2020-06-05 16:33:03
Z6110,ORTS3,14.64,2020-06-05 16:34:50
BQHN5,MHOX5,15.54,2020-06-05 18:05:52
7ZEZ2,FZ57V,26.24,2020-06-05 19:09:23
DS8MH,G6GB1,65.44,2020-06-05 19:25:04
ZTY8Y,3XYCX,94.00,2020-06-05 19:25:13
VM8U0,BOH5P,44.75,2020-06-05 20:01:56
O5NC8,YJU5F,45.29,2020-06-05 20:15:34
3PNJ8,VXEEL,36.40,2020-06-05 20:33:14
W22YK,8MIRE,82.72,2020-06-05 20:40:08
X9MYX,883VE,41.67,2020-06-05 20:51:04
X84KQ,UO27Y,15.40,2020-06-05 20:56:05
3JYV6,F6PHA,21.12,2020-06-05 21:10:07
SM366,AUA0X,44.16,2020-06-05 21:25:14
0TOKI,6C7U8,52.10,2020-06-06 00:15:31
SZCYH,7R9EH,47.68,2020-06-06 00:20:09
75UQU,KZMHY,9.90,2020-06-06 00:27:21
TXXUU,7IGVA,113.75,2020-06-06 00:55:43
83541,BR60U,148.50,2020-06-06 01:18:48
M0XRR,QVTUB,7.92,2020-06-06 01:32:34
Q69KK,I25KX,149.94,2020-06-06 01:36:59
TW3D6,SPB0S,85.95,2020-06-06 01:37:09
920AI,NO0M8,4.50,2020-06-06 02:34:01
8FZE6,B7UQG,82.99,2020-06-06 03:46:30
A0M32,YORZ6,8.04,2020-06-06 03:48:30
BEA5S,JLM3Z,14.15,2020-06-06 03:53:21
4TTYC,PQPS0,42.40,2020-06-06 04:41:02
EJS8N,30X8T,14.04,2020-06-06 04:41:14
U52Y2,TAMHH,13.35,2020-06-06 04:43:33
JN0LG,T4NSU,13.15,2020-06-06 04:48:28
GW2PL,4SBA8,7.94,2020-06-06 05:12:37
8XC0L,C7166,23.70,2020-06-06 05:31:14
XYL9I,BYQ0X,32.34,2020-06-06 05:38:28
6XW8M,FOVT4,19.80,2020-06-06 05:42:22
D3J0O,FLKZQ,19.02,2020-06-06 06:09:14
NXBE7,IEZFW,55.72,2020-06-06 06:48:45
RUVRX,5X802,5.51,2020-06-06 07:50:36
5GLQE,GKVGT,33.12,2020-06-06 08:03:12
3A9T8,BW639,106.83,2020-06-06 08:54:52
M7IVG,CHJEY,121.76,2020-06-06 09:21:13
O2IZP,FUSXJ,4.60,2020-06-06 09:50:56
